112 -33.99505000  150.95323200 -33.99510100  150.95319400  51 101 
112 -33.99521000  150.95311400 -33.99526100  150.95307700  51 101 
116 -33.99514400  150.95277900 -33.99504900  150.95259300 
120 Centreline for Taxi
112 -33.99479000  150.95415000 -33.99484100  150.95411200  51 101 
112 -33.99481500  150.95413200 -33.99486600  150.95409400  51 101 
112 -33.99496800  150.95401900 -33.99502000  150.95398200  51 101 
112 -33.99501200  150.95398800 -33.99506300  150.95395100  51 101 
112 -33.99516800  150.95388100 -33.99522100  150.95384700  51 101 
112 -33.99517300  150.95387800 -33.99522600  150.95384400  51 101 
112 -33.99532900  150.95377200 -33.99538100  150.95373500  51 101 
112 -33.99549300  150.95365500 -33.99554400  150.95361800  51 101 
116 -33.99571600  150.95388000 -33.99581300  150.95406700 
120 Centreline for Path
112 -33.99358700  150.95151300 -33.99361700  150.95157000  51 101 
112 -33.99367800  150.95169200 -33.99370900  150.95175400  51 101 
112 -33.99368700  150.95171100 -33.99371800  150.95177300  51 101 
112 -33.99378100  150.95189600 -33.99381300  150.95195700  51 101 
112 -33.99384000  150.95201000 -33.99387200  150.95207100  51 101 
112 -33.99393300  150.95219600 -33.99396400  150.95225800  51 101 
112 -33.99398700  150.95230500 -33.99401700  150.95236800  51 101 
112 -33.99407800  150.95249200 -33.99410900  150.95255400  51 101 
112 -33.99412900  150.95259200 -33.99416000  150.95265400  51 101 
112 -33.99422200  150.95277700 -33.99425400  150.95283900  51 101 
112 -33.99428700  150.95290200 -33.99431800  150.95296300  51 101 
112 -33.99438200  150.95308600 -33.99441300  150.95314700  51 101 
112 -33.99441800  150.95315700 -33.99445000  150.95321800  51 101 
112 -33.99451200  150.95334200 -33.99454300  150.95340400  51 101 
112 -33.99456600  150.95344800 -33.99459700  150.95351000  51 101 
112 -33.99466000  150.95363300 -33.99469200  150.95369400  51 101 
112 -33.99469600  150.95370200 -33.99472800  150.95376300  51 101 
112 -33.99479200  150.95388600 -33.99482400  150.95394700  51 101 
112 -33.99484300  150.95398300 -33.99487500  150.95404400  51 101 
112 -33.99493900  150.95416600 -33.99497200  150.95422700  51 101 
112 -33.99497200  150.95422700 -33.99500400  150.95428800  51 101 
116 -33.99506500  150.95441200 -33.99509500  150.95447500 
120 Centreline for Path
112 -33.99377500  150.95138300 -33.99380400  150.95144000  51 101 
112 -33.99386400  150.95156200 -33.99389500  150.95162400  51 101 
112 -33.99387000  150.95157300 -33.99390100  150.95163500  51 101 
112 -33.99396400  150.95175700 -33.99399700  150.95181800  51 101 
112 -33.99402500  150.95187100 -33.99405700  150.95193200  51 101 
112 -33.99411800  150.95205600 -33.99414700  150.95211900  51 101 
112 -33.99417000  150.95216800 -33.99420000  150.95223100  51 101 
112 -33.99426500  150.95235200 -33.99429800  150.95241300  51 101 
112 -33.99431800  150.95245100 -33.99435100  150.95251100  51 101 
112 -33.99441500  150.95263400 -33.99444600  150.95269500  51 101 
112 -33.99448100  150.95276500 -33.99451200  150.95282700  51 101 
112 -33.99457700  150.95294900 -33.99460900  150.95301000  51 101 
112 -33.99461600  150.95302300 -33.99464900  150.95308400  51 101 
112 -33.99471100  150.95320700 -33.99474200  150.95326900  51 101 
112 -33.99476100  150.95330800 -33.99479200  150.95337000  51 101 
112 -33.99485700  150.95349100 -33.99489000  150.95355200  51 101 
112 -33.99489600  150.95356500 -33.99492900  150.95362500  51 101 
112 -33.99499400  150.95374700 -33.99502500  150.95380800  51 101 
112 -33.99504100  150.95384000 -33.99507300  150.95390100  51 101 
112 -33.99513600  150.95402400 -33.99516800  150.95408500  51 101 
112 -33.99516000  150.95406900 -33.99519100  150.95413000  51 101 
116 -33.99525500  150.95425300 -33.99528700  150.95431400 
120 Centreline for Taxi join
112 -33.99363900  150.95187800 -33.99357500  150.95192700  51 101 
116 -33.99349200  150.95199800 -33.99345700  150.95202900 
120 Centreline for Taxi join
112 -33.99398700  150.95161200 -33.99394000  150.95164800  51 101 
116 -33.99387000  150.95157300 -33.99383900  150.95151100 
120 Centreline for Taxi join
112 -33.99398700  150.95161200 -33.99394000  150.95164800  51 101 
116 -33.99396400  150.95175700 -33.99399700  150.95181800 
120 Centreline for Taxi join
112 -33.99382500  150.95173500 -33.99388500  150.95168900  51 101 
116 -33.99387000  150.95157300 -33.99383900  150.95151100 
120 Centreline for Taxi join
112 -33.99382500  150.95173500 -33.99388500  150.95168900  51 101 
116 -33.99396400  150.95175700 -33.99399700  150.95181800 
120 Centreline for Taxi
112 -33.99452400  150.95158100 -33.99442700  150.95139400  51 101 
116 -33.99427300  150.95138500 -33.99420300  150.95144100 
120 Centreline for Taxi join
112 -33.99389000  150.95262200 -33.99385800  150.95256100  51 101 
116 -33.99392000  150.95247600 -33.99397200  150.95244000 
120 Centreline for Taxi join
112 -33.99429100  150.95220700 -33.99424000  150.95224400  51 101 
116 -33.99417000  150.95216800 -33.99414100  150.95210500 
120 Centreline for Taxi join
112 -33.99429100  150.95220700 -33.99424000  150.95224400  51 101 
116 -33.99426500  150.95235200 -33.99429800  150.95241300 
120 Centreline for Taxi join
112 -33.99413900  150.95231900 -33.99419000  150.95228100  51 101 
116 -33.99417000  150.95216800 -33.99414100  150.95210500 
120 Centreline for Taxi join
112 -33.99413900  150.95231900 -33.99419000  150.95228100  51 101 
116 -33.99426500  150.95235200 -33.99429800  150.95241300 
120 Centreline for Taxi join
112 -33.99419500  150.95320900 -33.99416300  150.95314800  51 101 
116 -33.99422600  150.95306500 -33.99427900  150.95303000 
120 Centreline for Taxi join
112 -33.99460200  150.95279700 -33.99455300  150.95283800  51 101 
116 -33.99448100  150.95276500 -33.99445000  150.95270400 
120 Centreline for Taxi join
112 -33.99460200  150.95279700 -33.99455300  150.95283800  51 101 
116 -33.99457700  150.95294900 -33.99460900  150.95301000 
120 Centreline for Taxi join
112 -33.99445000  150.95291200 -33.99450200  150.95287600  51 101 
116 -33.99448100  150.95276500 -33.99445000  150.95270400 
120 Centreline for Taxi join
112 -33.99445000  150.95291200 -33.99450200  150.95287600  51 101 
116 -33.99457700  150.95294900 -33.99460900  150.95301000 
120 Centreline for Taxi join
112 -33.99448300  150.95376100 -33.99445100  150.95370000  51 101 
116 -33.99451200  150.95361300 -33.99456300  150.95357600 
120 Centreline for Taxi join
112 -33.99488500  150.95334800 -33.99483300  150.95338300  51 101 
116 -33.99476100  150.95330800 -33.99473000  150.95324600 
120 Centreline for Taxi join
112 -33.99488500  150.95334800 -33.99483300  150.95338300  51 101 
116 -33.99485700  150.95349100 -33.99489000  150.95355200 
120 Centreline for Taxi join
112 -33.99473000  150.95345600 -33.99478100  150.95341900  51 101 
116 -33.99476100  150.95330800 -33.99473000  150.95324600 
120 Centreline for Taxi join
112 -33.99473000  150.95345600 -33.99478100  150.95341900  51 101 
116 -33.99485700  150.95349100 -33.99489000  150.95355200 
120 Centreline for Taxi join
112 -33.99516800  150.95388100 -33.99511500  150.95391500  51 101 
116 -33.99504100  150.95384000 -33.99501000  150.95377900 
120 Centreline for Taxi join
112 -33.99516800  150.95388100 -33.99511500  150.95391500  51 101 
116 -33.99513600  150.95402400 -33.99516800  150.95408500 
120 Centreline for Taxi join
112 -33.99501200  150.95398800 -33.99506300  150.95395100  51 101 
116 -33.99504100  150.95384000 -33.99501000  150.95377900 
120 Centreline for Taxi join
112 -33.99501200  150.95398800 -33.99506300  150.95395100  51 101 
116 -33.99513600  150.95402400 -33.99516800  150.95408500 
120 Centreline for Taxi
112 -33.99483900  150.95218900 -33.99474200  150.95200200  51 101 
116 -33.99461800  150.95196600 -33.99456700  150.95200400 
120 Centreline for Taxi
112 -33.99514400  150.95277900 -33.99504900  150.95259300  51 101 
116 -33.99492400  150.95255600 -33.99487300  150.95259300 
120 Centreline for Taxi
112 -33.99542900  150.95332900 -33.99533400  150.95314800  51 101 
116 -33.99521000  150.95311400 -33.99515900  150.95315200 
120 Centreline for Taxi
112 -33.99542900  150.95332900 -33.99552300  150.95351000  51 101 
116 -33.99549300  150.95365500 -33.99544100  150.95369200 
120 Centreline for Taxi join
112 -33.99363900  150.95187800 -33.99370200  150.95182900  51 101 
116 -33.99368700  150.95171100 -33.99365600  150.95164900 
120 Centreline for Taxi join
112 -33.99363900  150.95187800 -33.99370200  150.95182900  51 101 
116 -33.99378100  150.95189600 -33.99381300  150.95195700 
120 Centreline for Taxi join
112 -33.99382500  150.95173500 -33.99376400  150.95178100  51 101 
116 -33.99368700  150.95171100 -33.99365600  150.95164900 
120 Centreline for Taxi join
112 -33.99382500  150.95173500 -33.99376400  150.95178100  51 101 
116 -33.99378100  150.95189600 -33.99381300  150.95195700 
120 Centreline for Taxi join
112 -33.99395400  150.95245300 -33.99400600  150.95241700  51 101 
116 -33.99398700  150.95230500 -33.99395600  150.95224300 
120 Centreline for Taxi join
112 -33.99395400  150.95245300 -33.99400600  150.95241700  51 101 
116 -33.99407800  150.95249200 -33.99410900  150.95255400 
120 Centreline for Taxi join
112 -33.99410800  150.95234200 -33.99405700  150.95238000  51 101 
116 -33.99398700  150.95230500 -33.99395600  150.95224300 
120 Centreline for Taxi join
112 -33.99410800  150.95234200 -33.99405700  150.95238000  51 101 
116 -33.99407800  150.95249200 -33.99410900  150.95255400 
120 Centreline for Taxi join
112 -33.99425500  150.95304600 -33.99430800  150.95301100  51 101 
116 -33.99428700  150.95290200 -33.99425500  150.95284000 
120 Centreline for Taxi join
112 -33.99425500  150.95304600 -33.99430800  150.95301100  51 101 
116 -33.99438200  150.95308600 -33.99441300  150.95314700 
120 Centreline for Taxi join
112 -33.99441200  150.95294000 -33.99436000  150.95297600  51 101 
116 -33.99428700  150.95290200 -33.99425500  150.95284000 
120 Centreline for Taxi join
112 -33.99441200  150.95294000 -33.99436000  150.95297600  51 101 
116 -33.99438200  150.95308600 -33.99441300  150.95314700 
120 Centreline for Taxi join
112 -33.99453500  150.95359700 -33.99458600  150.95356000  51 101 
116 -33.99456600  150.95344800 -33.99453500  150.95338600 
120 Centreline for Taxi join
112 -33.99453500  150.95359700 -33.99458600  150.95356000  51 101 
116 -33.99466000  150.95363300 -33.99469200  150.95369400 
120 Centreline for Taxi join
112 -33.99468900  150.95348600 -33.99463800  150.95352300  51 101 
116 -33.99456600  150.95344800 -33.99453500  150.95338600 
120 Centreline for Taxi join
112 -33.99468900  150.95348600 -33.99463800  150.95352300  51 101 
116 -33.99466000  150.95363300 -33.99469200  150.95369400 
120 Centreline for Taxi join
112 -33.99481500  150.95413200 -33.99486600  150.95409400  51 101 
116 -33.99484300  150.95398300 -33.99481100  150.95392200 
120 Centreline for Taxi join
112 -33.99481500  150.95413200 -33.99486600  150.95409400  51 101 
116 -33.99493900  150.95416600 -33.99497200  150.95422700 
120 Centreline for Taxi join
112 -33.99496800  150.95401900 -33.99491700  150.95405600  51 101 
116 -33.99484300  150.95398300 -33.99481100  150.95392200 
120 Centreline for Taxi join
112 -33.99496800  150.95401900 -33.99491700  150.95405600  51 101 
116 -33.99493900  150.95416600 -33.99497200  150.95422700 
120 Closed hold short
111 -33.99368000  150.95127300  56 103 
115 -33.99360800  150.95114500 
120 Taxi hold short
111 -33.99409000  150.95161700  54 
115 -33.99402600  150.95149900 
120 Taxi hold short
111 -33.99438800  150.95219400  54 
115 -33.99434600  150.95211200 
120 Taxi hold short
111 -33.99470600  150.95277200  54 
115 -33.99466400  150.95268800 
120 Taxi hold short
111 -33.99499400  150.95333000  54 
115 -33.99495200  150.95324600 
120 Taxi hold short
111 -33.99527300  150.95386900  54 
115 -33.99523100  150.95378500 
120 Closed hold short
111 -33.99551800  150.95470000  56 103 
115 -33.99554200  150.95474600 
120 Military Ramp 1
111 -33.99361300  150.95161300  51 
115 -33.99365100  150.95158500 
120 Military Ramp 1
111 -33.99364300  150.95159000  51 
115 -33.99362100  150.95160800 
120 Military Ramp 2
111 -33.99379900  150.95148300  51 
115 -33.99383700  150.95145500 
120 Military Ramp 2
111 -33.99383000  150.95146100  51 
115 -33.99380600  150.95147700 
120 Military Ramp 3
111 -33.99390700  150.95208800  51 
115 -33.99386900  150.95211600 
120 Military Ramp 3
111 -33.99386900  150.95211600  51 
115 -33.99390700  150.95208800 
120 Military Ramp 4
111 -33.99409200  150.95194700  51 
115 -33.99405400  150.95197700 
120 Military Ramp 4
111 -33.99405300  150.95197500  51 
115 -33.99409300  150.95194900 
120 Military Ramp 5
111 -33.99419400  150.95267100  51 
115 -33.99415600  150.95269900 
120 Military Ramp 5
111 -33.99415600  150.95269900  51 
115 -33.99419400  150.95267100 
120 Military Ramp 6
111 -33.99438700  150.95252600  51 
115 -33.99434900  150.95255600 
120 Military Ramp 6
111 -33.99434900  150.95255500  51 
115 -33.99438700  150.95252700 
120 Military Ramp 7
111 -33.99448500  150.95323500  51 
115 -33.99444700  150.95326300 
120 Military Ramp 7
111 -33.99444700  150.95326300  51 
115 -33.99448500  150.95323500 
120 Military Ramp 8
111 -33.99468400  150.95309900  51 
115 -33.99464600  150.95312900 
120 Military Ramp 8
111 -33.99464600  150.95312800  51 
115 -33.99468400  150.95310000 
120 Military Ramp 9
111 -33.99476300  150.95378000  51 
115 -33.99472500  150.95380800 
120 Military Ramp 9
111 -33.99472500  150.95380800  51 
115 -33.99476300  150.95378000 
120 Military Ramp 10
111 -33.99496500  150.95364000  51 
115 -33.99492700  150.95367000 
120 Military Ramp 10
111 -33.99492700  150.95366900  51 
115 -33.99496500  150.95364100 
120 Military Ramp 11
111 -33.99503900  150.95430300  51 
115 -33.99500100  150.95433300 
120 Military Ramp 11
111 -33.99500800  150.95432600  51 
115 -33.99503200  150.95431000 
120 Military Ramp 12
111 -33.99522600  150.95414700  51 
115 -33.99518800  150.95417500 
120 Military Ramp 12
111 -33.99519600  150.95417000  51 
115 -33.99521800  150.95415200 
14  -33.99429705  150.95173990    6 0 New Tower Viewpoint 43
15  -33.99363200  150.95159900 120.97 Military Ramp 1
15  -33.99494600  150.95365500 121.19 Military Ramp 10
15  -33.99502000  150.95431800 120.00 Military Ramp 11
15  -33.99520700  150.95416100 123.06 Military Ramp 12
15  -33.99381800  150.95146900 120.79 Military Ramp 2
15  -33.99388800  150.95210200 122.55 Military Ramp 3
15  -33.99407300  150.95196200 118.41 Military Ramp 4
15  -33.99417500  150.95268500 121.54 Military Ramp 5
15  -33.99436800  150.95254100 121.75 Military Ramp 6
15  -33.99446600  150.95324900 118.41 Military Ramp 7
15  -33.99466500  150.95311400 118.41 Military Ramp 8
15  -33.99474400  150.95379400 118.41 Military Ramp 9
18  -33.99420164  150.95310017 1 BCN
19  -33.99543903  150.95505770 1 New Windsock 42
50 12090 YSHW ATIS
55 12455 SYDNEY APP
